Customer Id,Recency,Frequency,Monetary,Diversity,Recency_z,Frequency_z,Monetary_z,Cluster,Customer Classify
13532,75,1,379.7099915,1,-0.744495445,-0.999877092,-0.927851899,1,New Customer
13533,75,1,384.230011,1,-0.744495445,-0.999877092,-0.924824296,1,New Customer
13534,75,1,393.269989,1,-0.744495445,-0.999877092,-0.918769129,1,New Customer
13535,75,1,349.9599915,1,-0.744495445,-0.999877092,-0.947779071,1,New Customer
13536,75,1,353.5299988,1,-0.744495445,-0.999877092,-0.945387806,1,New Customer
13537,75,1,357.1000061,1,-0.744495445,-0.999877092,-0.94299654,1,New Customer
13538,75,1,267.8299866,1,-0.744495445,-0.999877092,-1.002791465,1,New Customer
13539,75,1,285.6799927,1,-0.744495445,-0.999877092,-0.990835158,1,New Customer
13540,75,1,292.8200073,1,-0.744495445,-0.999877092,-0.986052627,1,New Customer
13541,75,1,296.3900146,1,-0.744495445,-0.999877092,-0.983661362,1,New Customer
13542,75,1,299.9599915,1,-0.744495445,-0.999877092,-0.981270116,1,New Customer
13543,75,1,303.5400085,1,-0.744495445,-0.999877092,-0.978872146,1,New Customer
13544,75,1,310.6799927,1,-0.744495445,-0.999877092,-0.974089635,1,New Customer
13545,75,1,314.25,1,-0.744495445,-0.999877092,-0.97169837,1,New Customer
13546,75,1,321.3900146,1,-0.744495445,-0.999877092,-0.966915839,1,New Customer
13547,75,1,324.9599915,1,-0.744495445,-0.999877092,-0.964524594,1,New Customer
13548,75,1,332.1000061,1,-0.744495445,-0.999877092,-0.959742063,1,New Customer
13549,75,1,337.4599915,1,-0.744495445,-0.999877092,-0.956151832,1,New Customer
13550,75,1,339.25,1,-0.744495445,-0.999877092,-0.954952847,1,New Customer
13551,75,1,342.8200073,1,-0.744495445,-0.999877092,-0.952561582,1,New Customer
13552,75,1,346.3900146,1,-0.744495445,-0.999877092,-0.950170316,1,New Customer
13553,75,1,349.9599915,1,-0.744495445,-0.999877092,-0.947779071,1,New Customer
13554,75,1,353.5299988,1,-0.744495445,-0.999877092,-0.945387806,1,New Customer
13555,75,1,357.1000061,1,-0.744495445,-0.999877092,-0.94299654,1,New Customer
13556,75,1,267.8299866,1,-0.744495445,-0.999877092,-1.002791465,1,New Customer
13557,75,1,285.6799927,1,-0.744495445,-0.999877092,-0.990835158,1,New Customer
13558,75,1,292.8200073,1,-0.744495445,-0.999877092,-0.986052627,1,New Customer
13559,75,1,296.3900146,1,-0.744495445,-0.999877092,-0.983661362,1,New Customer
13560,75,1,299.9599915,1,-0.744495445,-0.999877092,-0.981270116,1,New Customer
13561,75,1,303.5400085,1,-0.744495445,-0.999877092,-0.978872146,1,New Customer
13562,75,1,310.6799927,1,-0.744495445,-0.999877092,-0.974089635,1,New Customer
13563,75,1,314.25,1,-0.744495445,-0.999877092,-0.97169837,1,New Customer
13564,75,1,321.3900146,1,-0.744495445,-0.999877092,-0.966915839,1,New Customer
13565,74,1,324.9599915,1,-0.75014304,-0.999877092,-0.964524594,1,New Customer
13566,74,1,332.1000061,1,-0.75014304,-0.999877092,-0.959742063,1,New Customer
13567,74,1,337.4599915,1,-0.75014304,-0.999877092,-0.956151832,1,New Customer
13568,74,1,339.25,1,-0.75014304,-0.999877092,-0.954952847,1,New Customer
13569,74,1,342.8200073,1,-0.75014304,-0.999877092,-0.952561582,1,New Customer
13570,74,1,346.3900146,1,-0.75014304,-0.999877092,-0.950170316,1,New Customer
13571,74,1,349.9599915,1,-0.75014304,-0.999877092,-0.947779071,1,New Customer
13572,74,1,353.5299988,1,-0.75014304,-0.999877092,-0.945387806,1,New Customer
13573,74,1,357.1000061,1,-0.75014304,-0.999877092,-0.94299654,1,New Customer
13574,74,1,267.8299866,1,-0.75014304,-0.999877092,-1.002791465,1,New Customer
13575,74,1,285.6799927,1,-0.75014304,-0.999877092,-0.990835158,1,New Customer
13576,74,1,292.8200073,1,-0.75014304,-0.999877092,-0.986052627,1,New Customer
13577,74,1,296.3900146,1,-0.75014304,-0.999877092,-0.983661362,1,New Customer
13578,74,1,299.9599915,1,-0.75014304,-0.999877092,-0.981270116,1,New Customer
13579,74,1,303.5400085,1,-0.75014304,-0.999877092,-0.978872146,1,New Customer
13580,74,1,310.6799927,1,-0.75014304,-0.999877092,-0.974089635,1,New Customer
13581,74,1,314.25,1,-0.75014304,-0.999877092,-0.97169837,1,New Customer
13582,74,1,321.3900146,1,-0.75014304,-0.999877092,-0.966915839,1,New Customer
13583,74,1,324.9599915,1,-0.75014304,-0.999877092,-0.964524594,1,New Customer
13584,74,1,332.1000061,1,-0.75014304,-0.999877092,-0.959742063,1,New Customer
13585,74,1,337.4599915,1,-0.75014304,-0.999877092,-0.956151832,1,New Customer
13586,74,1,339.25,1,-0.75014304,-0.999877092,-0.954952847,1,New Customer
13587,74,1,342.8200073,1,-0.75014304,-0.999877092,-0.952561582,1,New Customer
13588,74,1,346.3900146,1,-0.75014304,-0.999877092,-0.950170316,1,New Customer
13589,74,1,349.9599915,1,-0.75014304,-0.999877092,-0.947779071,1,New Customer
13590,74,1,353.5299988,1,-0.75014304,-0.999877092,-0.945387806,1,New Customer
13591,74,1,357.1000061,1,-0.75014304,-0.999877092,-0.94299654,1,New Customer
13592,74,1,267.8299866,1,-0.75014304,-0.999877092,-1.002791465,1,New Customer
13593,74,1,285.6799927,1,-0.75014304,-0.999877092,-0.990835158,1,New Customer
13594,74,1,292.8200073,1,-0.75014304,-0.999877092,-0.986052627,1,New Customer
13595,74,1,296.3900146,1,-0.75014304,-0.999877092,-0.983661362,1,New Customer
13596,74,1,299.9599915,1,-0.75014304,-0.999877092,-0.981270116,1,New Customer
13597,74,1,303.5400085,1,-0.75014304,-0.999877092,-0.978872146,1,New Customer
13598,74,1,310.6799927,1,-0.75014304,-0.999877092,-0.974089635,1,New Customer
13599,74,1,314.25,1,-0.75014304,-0.999877092,-0.97169837,1,New Customer
13600,74,1,321.3900146,1,-0.75014304,-0.999877092,-0.966915839,1,New Customer
13601,74,1,324.9599915,1,-0.75014304,-0.999877092,-0.964524594,1,New Customer
13602,74,1,332.1000061,1,-0.75014304,-0.999877092,-0.959742063,1,New Customer
13603,74,1,337.4599915,1,-0.75014304,-0.999877092,-0.956151832,1,New Customer
13604,74,1,339.25,1,-0.75014304,-0.999877092,-0.954952847,1,New Customer
13605,74,1,342.8200073,1,-0.75014304,-0.999877092,-0.952561582,1,New Customer
13606,74,1,346.3900146,1,-0.75014304,-0.999877092,-0.950170316,1,New Customer
13607,74,1,349.9599915,1,-0.75014304,-0.999877092,-0.947779071,1,New Customer
13608,74,1,353.5299988,1,-0.75014304,-0.999877092,-0.945387806,1,New Customer
13609,74,1,357.1000061,1,-0.75014304,-0.999877092,-0.94299654,1,New Customer
13610,74,1,267.8299866,1,-0.75014304,-0.999877092,-1.002791465,1,New Customer
13611,74,1,285.6799927,1,-0.75014304,-0.999877092,-0.990835158,1,New Customer
13612,74,1,292.8200073,1,-0.75014304,-0.999877092,-0.986052627,1,New Customer
13613,74,1,296.3900146,1,-0.75014304,-0.999877092,-0.983661362,1,New Customer
13614,74,1,299.9599915,1,-0.75014304,-0.999877092,-0.981270116,1,New Customer
13615,74,1,303.5400085,1,-0.75014304,-0.999877092,-0.978872146,1,New Customer
13616,74,1,310.6799927,1,-0.75014304,-0.999877092,-0.974089635,1,New Customer
13617,74,1,314.25,1,-0.75014304,-0.999877092,-0.97169837,1,New Customer
13618,74,1,321.3900146,1,-0.75014304,-0.999877092,-0.966915839,1,New Customer
13619,74,1,324.9599915,1,-0.75014304,-0.999877092,-0.964524594,1,New Customer
13620,74,1,332.1000061,1,-0.75014304,-0.999877092,-0.959742063,1,New Customer
13621,74,1,337.4599915,1,-0.75014304,-0.999877092,-0.956151832,1,New Customer
13622,74,1,339.25,1,-0.75014304,-0.999877092,-0.954952847,1,New Customer
13623,74,1,342.8200073,1,-0.75014304,-0.999877092,-0.952561582,1,New Customer
13624,74,1,346.3900146,1,-0.75014304,-0.999877092,-0.950170316,1,New Customer
13625,74,1,349.9599915,1,-0.75014304,-0.999877092,-0.947779071,1,New Customer
13626,74,1,353.5299988,1,-0.75014304,-0.999877092,-0.945387806,1,New Customer
13627,74,1,357.1000061,1,-0.75014304,-0.999877092,-0.94299654,1,New Customer
13628,74,1,267.8299866,1,-0.75014304,-0.999877092,-1.002791465,1,New Customer
13629,74,1,285.6799927,1,-0.75014304,-0.999877092,-0.990835158,1,New Customer
13630,74,1,292.8200073,1,-0.75014304,-0.999877092,-0.986052627,1,New Customer
13631,74,1,296.3900146,1,-0.75014304,-0.999877092,-0.983661362,1,New Customer
13632,74,1,299.9599915,1,-0.75014304,-0.999877092,-0.981270116,1,New Customer
13633,74,1,303.5400085,1,-0.75014304,-0.999877092,-0.978872146,1,New Customer
13634,73,1,310.6799927,1,-0.755790635,-0.999877092,-0.974089635,1,New Customer
13635,73,1,314.25,1,-0.755790635,-0.999877092,-0.97169837,1,New Customer
13636,73,1,321.3900146,1,-0.755790635,-0.999877092,-0.966915839,1,New Customer
13637,73,1,324.9599915,1,-0.755790635,-0.999877092,-0.964524594,1,New Customer
13638,73,1,332.1000061,1,-0.755790635,-0.999877092,-0.959742063,1,New Customer
13639,73,1,337.4599915,1,-0.755790635,-0.999877092,-0.956151832,1,New Customer
13640,73,1,339.25,1,-0.755790635,-0.999877092,-0.954952847,1,New Customer
13641,73,1,342.8200073,1,-0.755790635,-0.999877092,-0.952561582,1,New Customer
13642,73,1,346.3900146,1,-0.755790635,-0.999877092,-0.950170316,1,New Customer
13643,73,1,349.9599915,1,-0.755790635,-0.999877092,-0.947779071,1,New Customer
13644,73,1,353.5299988,1,-0.755790635,-0.999877092,-0.945387806,1,New Customer
13645,73,1,357.1000061,1,-0.755790635,-0.999877092,-0.94299654,1,New Customer
13646,73,1,267.8299866,1,-0.755790635,-0.999877092,-1.002791465,1,New Customer
13647,73,1,285.6799927,1,-0.755790635,-0.999877092,-0.990835158,1,New Customer
13648,73,1,292.8200073,1,-0.755790635,-0.999877092,-0.986052627,1,New Customer
13649,73,1,296.3900146,1,-0.755790635,-0.999877092,-0.983661362,1,New Customer
13650,73,1,299.9599915,1,-0.755790635,-0.999877092,-0.981270116,1,New Customer
13651,73,1,303.5400085,1,-0.755790635,-0.999877092,-0.978872146,1,New Customer
13652,73,1,310.6799927,1,-0.755790635,-0.999877092,-0.974089635,1,New Customer
13653,73,1,314.25,1,-0.755790635,-0.999877092,-0.97169837,1,New Customer
13654,73,1,321.3900146,1,-0.755790635,-0.999877092,-0.966915839,1,New Customer
13655,73,1,324.9599915,1,-0.755790635,-0.999877092,-0.964524594,1,New Customer
13656,73,1,332.1000061,1,-0.755790635,-0.999877092,-0.959742063,1,New Customer
13657,73,1,337.4599915,1,-0.755790635,-0.999877092,-0.956151832,1,New Customer
13658,73,1,339.25,1,-0.755790635,-0.999877092,-0.954952847,1,New Customer
13659,73,1,342.8200073,1,-0.755790635,-0.999877092,-0.952561582,1,New Customer
13660,73,1,346.3900146,1,-0.755790635,-0.999877092,-0.950170316,1,New Customer
13661,73,1,349.9599915,1,-0.755790635,-0.999877092,-0.947779071,1,New Customer
13662,73,1,353.5299988,1,-0.755790635,-0.999877092,-0.945387806,1,New Customer
13663,73,1,357.1000061,1,-0.755790635,-0.999877092,-0.94299654,1,New Customer
13664,73,1,267.8299866,1,-0.755790635,-0.999877092,-1.002791465,1,New Customer
13665,73,1,285.6799927,1,-0.755790635,-0.999877092,-0.990835158,1,New Customer
13666,73,1,292.8200073,1,-0.755790635,-0.999877092,-0.986052627,1,New Customer
13667,73,1,296.3900146,1,-0.755790635,-0.999877092,-0.983661362,1,New Customer
13668,73,1,299.9599915,1,-0.755790635,-0.999877092,-0.981270116,1,New Customer
13669,73,1,303.5400085,1,-0.755790635,-0.999877092,-0.978872146,1,New Customer
13670,73,1,310.6799927,1,-0.755790635,-0.999877092,-0.974089635,1,New Customer
13671,73,1,314.25,1,-0.755790635,-0.999877092,-0.97169837,1,New Customer
13672,73,1,321.3900146,1,-0.755790635,-0.999877092,-0.966915839,1,New Customer
13673,73,1,324.9599915,1,-0.755790635,-0.999877092,-0.964524594,1,New Customer
13674,73,1,332.1000061,1,-0.755790635,-0.999877092,-0.959742063,1,New Customer
13675,73,1,337.4599915,1,-0.755790635,-0.999877092,-0.956151832,1,New Customer
13676,73,1,339.25,1,-0.755790635,-0.999877092,-0.954952847,1,New Customer
13677,73,1,342.8200073,1,-0.755790635,-0.999877092,-0.952561582,1,New Customer
13678,73,1,346.3900146,1,-0.755790635,-0.999877092,-0.950170316,1,New Customer
13679,73,1,349.9599915,1,-0.755790635,-0.999877092,-0.947779071,1,New Customer
13680,73,1,353.5299988,1,-0.755790635,-0.999877092,-0.945387806,1,New Customer
13681,73,1,357.1000061,1,-0.755790635,-0.999877092,-0.94299654,1,New Customer
13682,73,1,267.8299866,1,-0.755790635,-0.999877092,-1.002791465,1,New Customer
13683,73,1,285.6799927,1,-0.755790635,-0.999877092,-0.990835158,1,New Customer
13684,73,1,292.8200073,1,-0.755790635,-0.999877092,-0.986052627,1,New Customer
13685,73,1,296.3900146,1,-0.755790635,-0.999877092,-0.983661362,1,New Customer
13686,73,1,299.9599915,1,-0.755790635,-0.999877092,-0.981270116,1,New Customer
13687,73,1,303.5400085,1,-0.755790635,-0.999877092,-0.978872146,1,New Customer
13688,73,1,310.6799927,1,-0.755790635,-0.999877092,-0.974089635,1,New Customer
13689,73,1,314.25,1,-0.755790635,-0.999877092,-0.97169837,1,New Customer
13690,73,1,321.3900146,1,-0.755790635,-0.999877092,-0.966915839,1,New Customer
13691,73,1,324.9599915,1,-0.755790635,-0.999877092,-0.964524594,1,New Customer
13692,73,1,332.1000061,1,-0.755790635,-0.999877092,-0.959742063,1,New Customer
13693,73,1,337.4599915,1,-0.755790635,-0.999877092,-0.956151832,1,New Customer
13694,73,1,339.25,1,-0.755790635,-0.999877092,-0.954952847,1,New Customer
13695,73,1,342.8200073,1,-0.755790635,-0.999877092,-0.952561582,1,New Customer
13696,73,1,346.3900146,1,-0.755790635,-0.999877092,-0.950170316,1,New Customer
13697,73,1,349.9599915,1,-0.755790635,-0.999877092,-0.947779071,1,New Customer
13698,73,1,353.5299988,1,-0.755790635,-0.999877092,-0.945387806,1,New Customer
13699,73,1,357.1000061,1,-0.755790635,-0.999877092,-0.94299654,1,New Customer
13700,73,1,267.8299866,1,-0.755790635,-0.999877092,-1.002791465,1,New Customer
13701,73,1,285.6799927,1,-0.755790635,-0.999877092,-0.990835158,1,New Customer
13702,72,1,292.8200073,1,-0.76143823,-0.999877092,-0.986052627,1,New Customer
13703,72,1,296.3900146,1,-0.76143823,-0.999877092,-0.983661362,1,New Customer
13704,72,1,299.9599915,1,-0.76143823,-0.999877092,-0.981270116,1,New Customer
13705,72,1,303.5400085,1,-0.76143823,-0.999877092,-0.978872146,1,New Customer
13706,72,1,310.6799927,1,-0.76143823,-0.999877092,-0.974089635,1,New Customer
13707,72,1,314.25,1,-0.76143823,-0.999877092,-0.97169837,1,New Customer
13708,72,1,321.3900146,1,-0.76143823,-0.999877092,-0.966915839,1,New Customer
13709,72,1,324.9599915,1,-0.76143823,-0.999877092,-0.964524594,1,New Customer
13710,72,1,332.1000061,1,-0.76143823,-0.999877092,-0.959742063,1,New Customer
13711,72,1,337.4599915,1,-0.76143823,-0.999877092,-0.956151832,1,New Customer
13712,72,1,339.25,1,-0.76143823,-0.999877092,-0.954952847,1,New Customer
13713,72,1,342.8200073,1,-0.76143823,-0.999877092,-0.952561582,1,New Customer
13714,72,1,346.3900146,1,-0.76143823,-0.999877092,-0.950170316,1,New Customer
13715,72,1,349.9599915,1,-0.76143823,-0.999877092,-0.947779071,1,New Customer
13716,72,1,353.5299988,1,-0.76143823,-0.999877092,-0.945387806,1,New Customer
13717,72,1,357.1000061,1,-0.76143823,-0.999877092,-0.94299654,1,New Customer
13718,72,1,267.8299866,1,-0.76143823,-0.999877092,-1.002791465,1,New Customer
13719,72,1,285.6799927,1,-0.76143823,-0.999877092,-0.990835158,1,New Customer
13720,72,1,292.8200073,1,-0.76143823,-0.999877092,-0.986052627,1,New Customer
13721,72,1,296.3900146,1,-0.76143823,-0.999877092,-0.983661362,1,New Customer
13722,72,1,299.9599915,1,-0.76143823,-0.999877092,-0.981270116,1,New Customer
13723,72,1,303.5400085,1,-0.76143823,-0.999877092,-0.978872146,1,New Customer
13724,72,1,310.6799927,1,-0.76143823,-0.999877092,-0.974089635,1,New Customer
13725,72,1,314.25,1,-0.76143823,-0.999877092,-0.97169837,1,New Customer
13726,72,1,321.3900146,1,-0.76143823,-0.999877092,-0.966915839,1,New Customer
13727,72,1,324.9599915,1,-0.76143823,-0.999877092,-0.964524594,1,New Customer
13728,72,1,332.1000061,1,-0.76143823,-0.999877092,-0.959742063,1,New Customer
13729,72,1,337.4599915,1,-0.76143823,-0.999877092,-0.956151832,1,New Customer
13730,72,1,339.25,1,-0.76143823,-0.999877092,-0.954952847,1,New Customer
13731,72,1,342.8200073,1,-0.76143823,-0.999877092,-0.952561582,1,New Customer
13732,72,1,346.3900146,1,-0.76143823,-0.999877092,-0.950170316,1,New Customer
13733,72,1,349.9599915,1,-0.76143823,-0.999877092,-0.947779071,1,New Customer
13734,72,1,353.5299988,1,-0.76143823,-0.999877092,-0.945387806,1,New Customer
13735,72,1,357.1000061,1,-0.76143823,-0.999877092,-0.94299654,1,New Customer
13736,72,1,267.8299866,1,-0.76143823,-0.999877092,-1.002791465,1,New Customer
13737,72,1,285.6799927,1,-0.76143823,-0.999877092,-0.990835158,1,New Customer
13738,72,1,292.8200073,1,-0.76143823,-0.999877092,-0.986052627,1,New Customer
13739,72,1,296.3900146,1,-0.76143823,-0.999877092,-0.983661362,1,New Customer
13740,72,1,299.9599915,1,-0.76143823,-0.999877092,-0.981270116,1,New Customer
13741,72,1,303.5400085,1,-0.76143823,-0.999877092,-0.978872146,1,New Customer
13742,72,1,310.6799927,1,-0.76143823,-0.999877092,-0.974089635,1,New Customer
13743,72,1,314.25,1,-0.76143823,-0.999877092,-0.97169837,1,New Customer
13744,72,1,321.3900146,1,-0.76143823,-0.999877092,-0.966915839,1,New Customer
13745,72,1,324.9599915,1,-0.76143823,-0.999877092,-0.964524594,1,New Customer
13746,72,1,332.1000061,1,-0.76143823,-0.999877092,-0.959742063,1,New Customer
13747,72,1,337.4599915,1,-0.76143823,-0.999877092,-0.956151832,1,New Customer
13748,72,1,339.25,1,-0.76143823,-0.999877092,-0.954952847,1,New Customer
13749,72,1,342.8200073,1,-0.76143823,-0.999877092,-0.952561582,1,New Customer
13750,72,1,346.3900146,1,-0.76143823,-0.999877092,-0.950170316,1,New Customer
13751,72,1,349.9599915,1,-0.76143823,-0.999877092,-0.947779071,1,New Customer
13752,72,1,353.5299988,1,-0.76143823,-0.999877092,-0.945387806,1,New Customer
13753,72,1,357.1000061,1,-0.76143823,-0.999877092,-0.94299654,1,New Customer
13754,72,1,267.8299866,1,-0.76143823,-0.999877092,-1.002791465,1,New Customer
13755,72,1,285.6799927,1,-0.76143823,-0.999877092,-0.990835158,1,New Customer
13756,72,1,292.8200073,1,-0.76143823,-0.999877092,-0.986052627,1,New Customer
13757,72,1,296.3900146,1,-0.76143823,-0.999877092,-0.983661362,1,New Customer
13758,72,1,299.9599915,1,-0.76143823,-0.999877092,-0.981270116,1,New Customer
13759,72,1,303.5400085,1,-0.76143823,-0.999877092,-0.978872146,1,New Customer
13760,72,1,310.6799927,1,-0.76143823,-0.999877092,-0.974089635,1,New Customer
13761,72,1,314.25,1,-0.76143823,-0.999877092,-0.97169837,1,New Customer
13762,72,1,321.3900146,1,-0.76143823,-0.999877092,-0.966915839,1,New Customer
13763,72,1,324.9599915,1,-0.76143823,-0.999877092,-0.964524594,1,New Customer
13764,72,1,332.1000061,1,-0.76143823,-0.999877092,-0.959742063,1,New Customer
13765,72,1,337.4599915,1,-0.76143823,-0.999877092,-0.956151832,1,New Customer
13766,72,1,339.25,1,-0.76143823,-0.999877092,-0.954952847,1,New Customer
13767,72,1,342.8200073,1,-0.76143823,-0.999877092,-0.952561582,1,New Customer
13768,72,1,346.3900146,1,-0.76143823,-0.999877092,-0.950170316,1,New Customer
13769,72,1,349.9599915,1,-0.76143823,-0.999877092,-0.947779071,1,New Customer
13770,72,1,353.5299988,1,-0.76143823,-0.999877092,-0.945387806,1,New Customer
13771,71,1,357.1000061,1,-0.767085825,-0.999877092,-0.94299654,1,New Customer
13772,71,1,267.8299866,1,-0.767085825,-0.999877092,-1.002791465,1,New Customer
13773,71,1,285.6799927,1,-0.767085825,-0.999877092,-0.990835158,1,New Customer
13774,71,1,292.8200073,1,-0.767085825,-0.999877092,-0.986052627,1,New Customer
13775,71,1,296.3900146,1,-0.767085825,-0.999877092,-0.983661362,1,New Customer
13776,71,1,299.9599915,1,-0.767085825,-0.999877092,-0.981270116,1,New Customer
13777,71,1,303.5400085,1,-0.767085825,-0.999877092,-0.978872146,1,New Customer
13778,71,1,310.6799927,1,-0.767085825,-0.999877092,-0.974089635,1,New Customer
13779,71,1,314.25,1,-0.767085825,-0.999877092,-0.97169837,1,New Customer
13780,71,1,321.3900146,1,-0.767085825,-0.999877092,-0.966915839,1,New Customer
13781,71,1,324.9599915,1,-0.767085825,-0.999877092,-0.964524594,1,New Customer
13782,71,1,332.1000061,1,-0.767085825,-0.999877092,-0.959742063,1,New Customer
13783,71,1,337.4599915,1,-0.767085825,-0.999877092,-0.956151832,1,New Customer
13784,71,1,339.25,1,-0.767085825,-0.999877092,-0.954952847,1,New Customer
13785,71,1,342.8200073,1,-0.767085825,-0.999877092,-0.952561582,1,New Customer
13786,71,1,346.3900146,1,-0.767085825,-0.999877092,-0.950170316,1,New Customer
13787,71,1,349.9599915,1,-0.767085825,-0.999877092,-0.947779071,1,New Customer
13788,71,1,353.5299988,1,-0.767085825,-0.999877092,-0.945387806,1,New Customer
13789,71,1,357.1000061,1,-0.767085825,-0.999877092,-0.94299654,1,New Customer
13790,71,1,267.8299866,1,-0.767085825,-0.999877092,-1.002791465,1,New Customer
13791,71,1,285.6799927,1,-0.767085825,-0.999877092,-0.990835158,1,New Customer
13792,71,1,292.8200073,1,-0.767085825,-0.999877092,-0.986052627,1,New Customer
13793,71,1,296.3900146,1,-0.767085825,-0.999877092,-0.983661362,1,New Customer
13794,71,1,299.9599915,1,-0.767085825,-0.999877092,-0.981270116,1,New Customer
13795,71,1,303.5400085,1,-0.767085825,-0.999877092,-0.978872146,1,New Customer
13796,71,1,310.6799927,1,-0.767085825,-0.999877092,-0.974089635,1,New Customer
13797,71,1,314.25,1,-0.767085825,-0.999877092,-0.97169837,1,New Customer
13798,71,1,321.3900146,1,-0.767085825,-0.999877092,-0.966915839,1,New Customer
13799,71,1,324.9599915,1,-0.767085825,-0.999877092,-0.964524594,1,New Customer
13800,71,1,332.1000061,1,-0.767085825,-0.999877092,-0.959742063,1,New Customer
13801,71,1,337.4599915,1,-0.767085825,-0.999877092,-0.956151832,1,New Customer
13802,71,1,339.25,1,-0.767085825,-0.999877092,-0.954952847,1,New Customer
13803,71,1,342.8200073,1,-0.767085825,-0.999877092,-0.952561582,1,New Customer
13804,71,1,346.3900146,1,-0.767085825,-0.999877092,-0.950170316,1,New Customer
13805,71,1,349.9599915,1,-0.767085825,-0.999877092,-0.947779071,1,New Customer
13806,71,1,353.5299988,1,-0.767085825,-0.999877092,-0.945387806,1,New Customer
13807,71,1,357.1000061,1,-0.767085825,-0.999877092,-0.94299654,1,New Customer
13808,71,1,267.8299866,1,-0.767085825,-0.999877092,-1.002791465,1,New Customer
13809,71,1,285.6799927,1,-0.767085825,-0.999877092,-0.990835158,1,New Customer
13810,71,1,292.8200073,1,-0.767085825,-0.999877092,-0.986052627,1,New Customer
13811,71,1,296.3900146,1,-0.767085825,-0.999877092,-0.983661362,1,New Customer
13812,71,1,299.9599915,1,-0.767085825,-0.999877092,-0.981270116,1,New Customer
13813,71,1,303.5400085,1,-0.767085825,-0.999877092,-0.978872146,1,New Customer
13814,71,1,310.6799927,1,-0.767085825,-0.999877092,-0.974089635,1,New Customer
13815,71,1,314.25,1,-0.767085825,-0.999877092,-0.97169837,1,New Customer
13816,71,1,321.3900146,1,-0.767085825,-0.999877092,-0.966915839,1,New Customer
13817,71,1,324.9599915,1,-0.767085825,-0.999877092,-0.964524594,1,New Customer
13818,71,1,332.1000061,1,-0.767085825,-0.999877092,-0.959742063,1,New Customer
13819,71,1,337.4599915,1,-0.767085825,-0.999877092,-0.956151832,1,New Customer
13820,71,1,339.25,1,-0.767085825,-0.999877092,-0.954952847,1,New Customer
13821,71,1,342.8200073,1,-0.767085825,-0.999877092,-0.952561582,1,New Customer
13822,71,1,346.3900146,1,-0.767085825,-0.999877092,-0.950170316,1,New Customer
13823,71,1,349.9599915,1,-0.767085825,-0.999877092,-0.947779071,1,New Customer
13824,71,1,353.5299988,1,-0.767085825,-0.999877092,-0.945387806,1,New Customer
13825,71,1,357.1000061,1,-0.767085825,-0.999877092,-0.94299654,1,New Customer
13826,71,1,267.8299866,1,-0.767085825,-0.999877092,-1.002791465,1,New Customer
13827,71,1,285.6799927,1,-0.767085825,-0.999877092,-0.990835158,1,New Customer
13828,71,1,292.8200073,1,-0.767085825,-0.999877092,-0.986052627,1,New Customer
13829,71,1,296.3900146,1,-0.767085825,-0.999877092,-0.983661362,1,New Customer
13830,71,1,299.9599915,1,-0.767085825,-0.999877092,-0.981270116,1,New Customer
13831,71,1,303.5400085,1,-0.767085825,-0.999877092,-0.978872146,1,New Customer
13832,71,1,310.6799927,1,-0.767085825,-0.999877092,-0.974089635,1,New Customer
13833,71,1,314.25,1,-0.767085825,-0.999877092,-0.97169837,1,New Customer
13834,71,1,321.3900146,1,-0.767085825,-0.999877092,-0.966915839,1,New Customer
13835,71,1,324.9599915,1,-0.767085825,-0.999877092,-0.964524594,1,New Customer
13836,71,1,332.1000061,1,-0.767085825,-0.999877092,-0.959742063,1,New Customer
13837,71,1,337.4599915,1,-0.767085825,-0.999877092,-0.956151832,1,New Customer
13838,71,1,339.25,1,-0.767085825,-0.999877092,-0.954952847,1,New Customer
13839,70,1,342.8200073,1,-0.77273342,-0.999877092,-0.952561582,1,New Customer
13840,70,1,346.3900146,1,-0.77273342,-0.999877092,-0.950170316,1,New Customer
13841,70,1,349.9599915,1,-0.77273342,-0.999877092,-0.947779071,1,New Customer
13842,70,1,353.5299988,1,-0.77273342,-0.999877092,-0.945387806,1,New Customer
13843,70,1,357.1000061,1,-0.77273342,-0.999877092,-0.94299654,1,New Customer
13844,70,1,267.8299866,1,-0.77273342,-0.999877092,-1.002791465,1,New Customer
13845,70,1,285.6799927,1,-0.77273342,-0.999877092,-0.990835158,1,New Customer
13846,70,1,292.8200073,1,-0.77273342,-0.999877092,-0.986052627,1,New Customer
13847,70,1,296.3900146,1,-0.77273342,-0.999877092,-0.983661362,1,New Customer
13848,70,1,299.9599915,1,-0.77273342,-0.999877092,-0.981270116,1,New Customer
13849,70,1,303.5400085,1,-0.77273342,-0.999877092,-0.978872146,1,New Customer
13850,70,1,310.6799927,1,-0.77273342,-0.999877092,-0.974089635,1,New Customer
13851,70,1,314.25,1,-0.77273342,-0.999877092,-0.97169837,1,New Customer
13852,70,1,321.3900146,1,-0.77273342,-0.999877092,-0.966915839,1,New Customer
13853,70,1,324.9599915,1,-0.77273342,-0.999877092,-0.964524594,1,New Customer
13854,70,1,332.1000061,1,-0.77273342,-0.999877092,-0.959742063,1,New Customer
13855,70,1,337.4599915,1,-0.77273342,-0.999877092,-0.956151832,1,New Customer
13856,70,1,339.25,1,-0.77273342,-0.999877092,-0.954952847,1,New Customer
